GO:0000015	phosphopyruvate hydratase complex
GO:0043598	cytoplasmic DNA replication factor C complex
GO:0043599	nuclear DNA replication factor C complex
GO:0043600	cytoplasmic replisome
GO:0043601	nuclear replisome
GO:0043614	multi-eIF complex
GO:0043625	delta DNA polymerase complex
GO:0043626	PCNA complex
GO:0043684	type IV secretion system complex
GO:0043769	Tpg-containing telomere binding complex
GO:0043845	DNA polymerase III, proofreading complex
GO:0043846	DNA polymerase III, clamp loader complex
GO:0043847	DNA polymerase III, clamp loader chi/psi subcomplex
GO:0043850	RecFOR complex
GO:0043853	methanol-CoM methyltransferase complex
GO:0044207	translation initiation ternary complex
GO:0044391	ribosomal subunit
GO:0044530	supraspliceosomal complex
GO:0044545	NSL complex
GO:0044567	primary cell wall cellulose synthase complex
GO:0044568	secondary cell wall cellulose synthase complex
GO:0044569	[Ni-Fe] hydrogenase complex
GO:0044570	starch utilization system complex
GO:0044599	AP-5 adaptor complex
GO:0044609	DBIRD complex
GO:0044611	nuclear pore inner ring
GO:0044612	nuclear pore linkers
GO:0044613	nuclear pore central transport channel
GO:0044614	nuclear pore cytoplasmic filaments
GO:0044615	nuclear pore nuclear basket
GO:0044665	MLL1/2 complex
GO:0044666	MLL3/4 complex
GO:0044672	acetyl-CoA decarbonylase/synthase-carbon monoxide dehydrogenase complex
GO:0044673	7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase complex
GO:0044674	methyl coenzyme M reductase complex
GO:0044675	formyl-methanofuran dehydrogenase (tungsten enzyme) complex
GO:0044676	formyl-methanofuran dehydrogenase (molybdenum enzyme) complex
GO:0044677	methyl-tetrahydromethanopterin:coenzyme M methyltransferase complex
GO:0044678	CoB-CoM heterodisulfide reductase complex
GO:0044679	methanophenazine reducing hydrogenase complex
GO:0044680	methylthiol:coenzyme M methyltransferase complex
GO:0044681	sulfopyruvate decarboxylase complex
GO:0044695	Dsc E3 ubiquitin ligase complex
GO:0044697	HICS complex
GO:0044731	Ost-alpha/Ost-beta complex
GO:0044775	DNA polymerase III, beta sliding clamp processivity factor complex
GO:0044776	DNA polymerase III, core complex
GO:0044777	single-stranded DNA-binding protein complex
GO:0044796	DNA polymerase processivity factor complex
GO:0044799	NarGHI complex
GO:0044815	DNA packaging complex
GO:0044816	Nsk1-Dlc1 complex
GO:0044834	retroviral intasome
GO:0045025	mitochondrial degradosome
GO:0045092	interleukin-18 receptor complex
GO:0045160	myosin I complex
GO:0045239	tricarboxylic acid cycle enzyme complex
GO:0045240	dihydrolipoyl dehydrogenase complex
GO:0045241	cytosolic alpha-ketoglutarate dehydrogenase complex
GO:0045242	isocitrate dehydrogenase complex (NAD+)
GO:0045243	cytosolic isocitrate dehydrogenase complex (NAD+)
GO:0045244	succinate-CoA ligase complex (GDP-forming)
GO:0045246	cytosolic tricarboxylic acid cycle enzyme complex
GO:0045247	cytosolic electron transfer flavoprotein complex
GO:0045248	cytosolic oxoglutarate dehydrogenase complex
GO:0045249	cytosol pyruvate dehydrogenase (lipoamide) phosphatase complex
GO:0045250	cytosolic pyruvate dehydrogenase complex
GO:0045251	electron transfer flavoprotein complex
GO:0045252	oxoglutarate dehydrogenase complex
GO:0045253	pyruvate dehydrogenase (lipoamide) phosphatase complex
GO:0045254	pyruvate dehydrogenase complex
GO:0045257	succinate dehydrogenase complex (ubiquinone)
GO:0045258	plasma membrane succinate dehydrogenase complex (ubiquinone)
GO:0045259	proton-transporting ATP synthase complex
GO:0045260	plasma membrane proton-transporting ATP synthase complex
GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
GO:0045262	plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)
GO:0045264	plasma membrane proton-transporting ATP synthase complex, coupling factor F(o)
GO:0045265	proton-transporting ATP synthase, stator stalk
GO:0045266	plasma membrane proton-transporting ATP synthase, stator stalk
GO:0045267	proton-transporting ATP synthase, catalytic core
GO:0045268	plasma membrane proton-transporting ATP synthase, catalytic core
GO:0045269	proton-transporting ATP synthase, central stalk
GO:0045270	plasma membrane proton-transporting ATP synthase, central stalk
GO:0045271	respiratory chain complex I
GO:0045272	plasma membrane respiratory chain complex I
GO:0045273	respiratory chain complex II
GO:0045274	plasma membrane respiratory chain complex II
GO:0045275	respiratory chain complex III
GO:0045276	plasma membrane respiratory chain complex III
GO:0045277	respiratory chain complex IV
GO:0045278	plasma membrane respiratory chain complex IV
GO:0045281	succinate dehydrogenase complex
GO:0045282	plasma membrane succinate dehydrogenase complex
GO:0045283	fumarate reductase complex
GO:0045284	plasma membrane fumarate reductase complex
GO:0045293	mRNA editing complex
GO:0045298	tubulin complex
GO:0045320	chloroplast proton-transporting ATP synthase complex
GO:0045323	interleukin-1 receptor complex
GO:0046536	dosage compensation complex
GO:0046540	U4/U6 x U5 tri-snRNP complex
GO:0046610	lysosomal proton-transporting V-type ATPase, V0 domain
GO:0046611	lysosomal proton-transporting V-type ATPase complex
GO:0046612	lysosomal proton-transporting V-type ATPase, V1 domain
GO:0046695	SLIK (SAGA-like) complex
GO:0046696	lipopolysaccharide receptor complex
GO:0046798	viral portal complex
GO:0046806	viral scaffold
GO:0046930	pore complex
GO:0048179	activin receptor complex
GO:0048180	activin complex
GO:0048183	activin AB complex
GO:0048188	Set1C/COMPASS complex
GO:0048189	Lid2 complex
GO:0048269	methionine adenosyltransferase complex
GO:0048476	Holliday junction resolvase complex
GO:0048492	ribulose bisphosphate carboxylase complex
GO:0048493	plasma membrane-derived thylakoid ribulose bisphosphate carboxylase complex
GO:0048494	chromatophore ribulose bisphosphate carboxylase complex
GO:0048500	signal recognition particle
GO:0048501	signal recognition particle, plasma membrane targeting
GO:0052718	tRNA-specific adenosine-34 deaminase complex
GO:0055029	nuclear DNA-directed RNA polymerase complex
GO:0055031	gamma-tubulin large complex, equatorial microtubule organizing center
GO:0055032	gamma-tubulin large complex, spindle pole body
GO:0055033	gamma-tubulin large complex, interphase microtubule organizing center
GO:0055051	ATP-binding cassette (ABC) transporter complex, integrated substrate binding
GO:0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing
GO:0055087	Ski complex
GO:0060987	lipid tube
GO:0061494	gamma-tubulin large complex, mitotic spindle pole body
GO:0061495	gamma-tubulin small complex, mitotic spindle pole body
GO:0061574	ASAP complex
GO:0061576	acyl-CoA ceramide synthase complex
GO:0061617	MICOS complex
GO:0061671	Cbp3p-Cbp6 complex
GO:0061672	glutathione hydrolase complex
GO:0061694	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase complex
GO:0061695	transferase complex, transferring phosphorus-containing groups
GO:0061696	pituitary gonadotropin complex
GO:0061700	GATOR2 complex
GO:0061702	inflammasome complex
GO:0061703	pyroptosome complex
GO:0061742	chaperone-mediated autophagy translocation complex
GO:0061773	eNoSc complex
GO:0061779	Tapasin-ERp57 complex
GO:0061793	chromatin lock complex
GO:0061801	laminin-5B complex
GO:0061814	condensin I complex
GO:0061828	apical tubulobulbar complex
GO:0061829	basal tubulobulbar complex
GO:0061838	CENP-T-W-S-X complex
GO:0061841	high-affinity iron exporter complex
GO:0061852	retrograte transporter complex, Golgi to ER
GO:0061927	TOC-TIC supercomplex I
GO:0061957	NVT complex
GO:0061993	calcium:proton antiporter complex
GO:0062011	mitochondrial respiratory chain complex IV pre-assembly complex
GO:0062048	lymphotoxin complex
GO:0062049	protein phosphatase inhibitor complex
GO:0062051	lipopolysaccharide transport system
GO:0062071	Pi Mi complex
GO:0062073	histone mRNA stem-loop binding complex
GO:0062077	phenylacetyl-CoA 1,2-epoxidase complex
GO:0062079	ATG2-ATG18 complex
GO:0062091	Ycf2/FtsHi complex
GO:0062092	Yae1-Lto1 complex
GO:0062119	LinE complex
GO:0062128	MutSgamma complex
GO:0062136	low-density lipoprotein receptor complex
GO:0062137	cargo receptor complex
GO:0062141	nuclear exosome targeting complex
GO:0062151	catalase complex
GO:0062155	curli secretion complex
GO:0062157	mitochondrial ATP-gated potassium channel complex
GO:0062167	complement component C1q complex
GO:0062238	Smp focus
GO:0070014	sucrase-isomaltase complex
GO:0070017	alphav-beta3 integrin-thrombospondin complex
GO:0070021	transforming growth factor beta ligand-receptor complex
GO:0070023	interleukin-12-interleukin-12 receptor complex
GO:0070024	CD19-Vav-PIK3R1 complex
GO:0070029	alphav-beta3 integrin-osteopontin complex
GO:0070030	alphav-beta1 integrin-osteopontin complex
GO:0070031	alphav-beta5 integrin-osteopontin complex
GO:0070032	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex
GO:0070033	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex
GO:0070044	synaptobrevin 2-SNAP-25-syntaxin-1a complex
GO:0070045	synaptobrevin 2-SNAP-25-syntaxin-2 complex
GO:0070046	synaptobrevin 2-SNAP-25-syntaxin-3 complex
GO:0070047	synaptobrevin 2-SNAP-25-syntaxin-4 complex
GO:0070048	endobrevin-SNAP-25-syntaxin-1a complex
GO:0070049	endobrevin-SNAP-25-syntaxin-2 complex
GO:0070065	cellubrevin-VAMP4-syntaxin-16 complex
GO:0070066	cellubrevin-VAMP4-endobrevin-syntaxin-6 complex
GO:0070067	syntaxin-6-syntaxin-16-Vti1a complex
GO:0070068	VAMP4-syntaxin-6-syntaxin-16-Vti1a complex
GO:0070069	cytochrome complex
GO:0070110	ciliary neurotrophic factor receptor complex
GO:0070176	DRM complex
GO:0070187	shelterin complex
GO:0070195	growth hormone receptor complex
GO:0070209	ASTRA complex
GO:0070210	Rpd3L-Expanded complex
GO:0070211	Snt2C complex
GO:0070214	CSK-GAP-A.p62 complex
GO:0070264	transcription factor TFIIIE complex
GO:0070274	RES complex
GO:0070288	ferritin complex
GO:0070289	extracellular ferritin complex
GO:0070310	ATR-ATRIP complex
GO:0070311	nucleosomal methylation activator complex
GO:0070312	RAD52-ERCC4-ERCC1 complex
GO:0070313	RGS6-DNMT1-DMAP1 complex
GO:0070331	CD20-Lck-Fyn complex
GO:0070332	CD20-Lck-Lyn-Fyn complex
GO:0070333	alpha6-beta4 integrin-Shc-Grb2 complex
GO:0070334	alpha6-beta4 integrin-laminin 5 complex
GO:0070353	GATA1-TAL1-TCF3-Lmo2 complex
GO:0070354	GATA2-TAL1-TCF3-Lmo2 complex
GO:0070355	synaptotagmin-synaptobrevin 2-SNAP-25-syntaxin-1a-syntaxin-1b-Rab3a-complexin II complex
GO:0070356	synaptotagmin-synaptobrevin 2-SNAP-25-syntaxin-1a-syntaxin-1b-Rab3a complex
GO:0070357	alphav-beta3 integrin-CD47 complex
GO:0070369	beta-catenin-TCF7L2 complex
GO:0070385	egasyn-beta-glucuronidase complex
GO:0070386	procollagen-proline 4-dioxygenase complex, alpha(I) type
GO:0070387	procollagen-proline 4-dioxygenase complex, alpha(II) type
GO:0070388	procollagen-proline 4-dioxygenase complex, alpha(III) type
GO:0070390	transcription export complex 2
GO:0070418	DNA-dependent protein kinase complex
GO:0070419	nonhomologous end joining complex
GO:0070420	Ku-DNA ligase complex
GO:0070421	DNA ligase III-XRCC1 complex
GO:0070422	G-protein beta/gamma-Raf-1 complex
GO:0070435	Shc-EGFR complex
GO:0070436	Grb2-EGFR complex
GO:0070437	Grb2-Shc complex
GO:0070439	Mad-Max-mSin3A complex
GO:0070440	Mad-Max-mSin3B complex
GO:0070441	G-protein beta/gamma-Btk complex
GO:0070442	integrin alphaIIb-beta3 complex
GO:0070443	Mad-Max complex
GO:0070449	elongin complex
GO:0070450	interleukin4-interleukin-4 receptor complex
GO:0070461	SAGA-type complex
GO:0070464	alphav-beta3 integrin-collagen alpha3(VI) complex
GO:0070465	alpha1-beta1 integrin-alpha3(VI) complex
GO:0070466	alpha2-beta1 integrin-alpha3(VI) complex
GO:0070467	RC-1 DNA recombination complex
GO:0070514	SRF-myogenin-E12 complex
GO:0070515	alphaIIb-beta3 integrin-talin complex
GO:0070516	CAK-ERCC2 complex
GO:0070517	DNA replication factor C core complex
GO:0070518	alpha4-beta1 integrin-CD53 complex
GO:0070519	alpha4-beta1 integrin-CD63 complex
GO:0070520	alpha4-beta1 integrin-CD81 complex
GO:0070521	alpha4-beta1 integrin-CD82 complex
GO:0070522	ERCC4-ERCC1 complex
GO:0070531	BRCA1-A complex
GO:0070532	BRCA1-B complex
GO:0070533	BRCA1-C complex
GO:0070545	PeBoW complex
GO:0070552	BRISC complex
GO:0070554	synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex
GO:0070556	TAF4B-containing transcription factor TFIID complex
GO:0070557	PCNA-p21 complex
GO:0070558	alphaM-beta2 integrin-CD63 complex
GO:0070559	lysosomal multienzyme complex
GO:0070565	telomere-telomerase complex
GO:0070578	RISC-loading complex
GO:0070603	SWI/SNF superfamily-type complex
GO:0070618	Grb2-Sos complex
GO:0070619	Shc-Grb2-Sos complex
GO:0070620	EGFR-Grb2-Sos complex
GO:0070621	EGFR-Shc-Grb2-Sos complex
GO:0070622	UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase complex
GO:0070652	HAUS complex
GO:0070691	P-TEFb complex
GO:0070692	CTDK-1 complex
GO:0070693	P-TEFb-cap methyltransferase complex
GO:0070695	FHF complex
GO:0070718	alphaPDGFR-SHP-2 complex
GO:0070719	alphaPDGFR-PLC-gamma-1-PI3K-SHP-2 complex
GO:0070720	Grb2-SHP-2 complex
GO:0070721	ISGF3 complex
GO:0070722	Tle3-Aes complex
GO:0070724	BMP receptor complex
GO:0070743	interleukin-23 complex
GO:0070744	interleukin-27 complex
GO:0070745	interleukin-35 complex
GO:0070761	pre-snoRNP complex
GO:0070762	nuclear pore transmembrane ring
GO:0070763	Delta1 complex
GO:0070764	gamma-secretase-Delta1 complex
GO:0070765	gamma-secretase complex
GO:0070766	endobrevin-synaptobrevin 2-alpha-SNAP-NSF-syntaxin-4 complex
GO:0070767	BRCA1-Rad51 complex
GO:0070768	synaptotagmin-synaptobrevin 2-SNAP-25-syntaxin-1a-syntaxin-1b-Unc13 complex
GO:0070769	alphaIIb-beta3 integrin-CIB complex
GO:0070770	alphaIIb-beta3 integrin-CD47-FAK complex
GO:0070771	alphaIIb-beta3 integrin-CD47-Src complex
GO:0070772	PAS complex
GO:0070775	H3 histone acetyltransferase complex
GO:0070776	MOZ/MORF histone acetyltransferase complex
GO:0070822	Sin3-type complex
GO:0070823	HDA1 complex
GO:0070824	SHREC complex
GO:0070826	paraferritin complex
GO:0070847	core mediator complex
GO:0070850	TACC/TOG complex
GO:0070860	RNA polymerase I core factor complex
GO:0070864	sperm individualization complex
GO:0070876	SOSS complex
GO:0070877	microprocessor complex
GO:0070912	Ddb1-Ckn1 complex
GO:0070913	Ddb1-Wdr21 complex
GO:0070916	inositol phosphoceramide synthase complex
GO:0070937	CRD-mediated mRNA stability complex
GO:0070939	Dsl1/NZR complex
GO:0070985	transcription factor TFIIK complex
GO:0070992	translation initiation complex
GO:0070993	translation preinitiation complex
GO:0071001	U4/U6 snRNP
GO:0071002	U4atac/U6atac snRNP
GO:0071003	penta-snRNP complex
GO:0071004	U2-type prespliceosome
GO:0071005	U2-type precatalytic spliceosome
GO:0071006	U2-type catalytic step 1 spliceosome
GO:0071007	U2-type catalytic step 2 spliceosome
GO:0071008	U2-type post-mRNA release spliceosomal complex
GO:0071009	U4atac/U6atac x U5 tri-snRNP complex
GO:0071010	prespliceosome
GO:0071011	precatalytic spliceosome
GO:0071012	catalytic step 1 spliceosome
GO:0071013	catalytic step 2 spliceosome
GO:0071014	post-mRNA release spliceosomal complex
GO:0071015	U12-type prespliceosome
GO:0071016	U12-type precatalytic spliceosome
GO:0071017	U12-type catalytic step 1 spliceosome
GO:0071018	U12-type catalytic step 2 spliceosome
GO:0071019	U12-type post-mRNA release spliceosomal complex
GO:0071020	post-spliceosomal complex
GO:0071021	U2-type post-spliceosomal complex
GO:0071022	U12-type post-spliceosomal complex
GO:0071023	trans spliceosomal complex
GO:0071024	SL snRNP
GO:0071052	alpha9-beta1 integrin-ADAM1 complex
GO:0071053	alpha9-beta1 integrin-ADAM2 complex
GO:0071054	alpha9-beta1 integrin-ADAM3 complex
GO:0071055	alpha9-beta1 integrin-ADAM9 complex
GO:0071056	alpha9-beta1 integrin-ADAM15 complex
GO:0071057	alphav-beta3 integrin-ADAM15 complex
GO:0071058	alpha3-beta1 integrin-CD151 complex
GO:0071059	alpha6-beta1 integrin-CD151 complex
GO:0071060	alpha7-beta1 integrin-CD151 complex
GO:0071061	alpha6-beta4 integrin-CD151 complex
GO:0071062	alphav-beta3 integrin-vitronectin complex
GO:0071064	alphaE-beta7 integrin-E-cadherin complex
GO:0071065	alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex
GO:0071067	alphav-beta3 integrin-ADAM23 complex
GO:0071068	alpha9-beta1 integrin-ADAM12 complex
GO:0071069	alpha4-beta1 integrin-thrombospondin-1 complex
GO:0071070	alpha4-beta1 integrin-thrombospondin-2 complex
GO:0071075	CUGBP1-eIF2 complex
GO:0071078	fibronectin-tissue transglutaminase complex
GO:0071079	alpha2-beta1 integrin-chondroadherin complex
GO:0071080	alpha3-beta1 integrin-basigin complex
GO:0071081	alpha3-beta1 integrin-CD63 complex
GO:0071082	alpha9-beta1 integrin-tenascin complex
GO:0071083	alphaV-beta3 integrin-CD47-FCER2 complex
GO:0071084	alpha2-beta1 integrin-CD47 complex
GO:0071085	alphaIIb-beta3 integrin-CD9 complex
GO:0071086	alphaIIb-beta3 integrin-CD9-CD47-platelet glycoprotein Ib complex
GO:0071087	alpha11-beta1 integrin-collagen type I complex
GO:0071088	alpha5-beta1 integrin-tissue transglutaminase complex
GO:0071089	alphaV-beta3 integrin-tissue transglutaminase complex
GO:0071090	alphaIIb-beta3 integrin-fibronectin-tissue transglutaminase complex
GO:0071091	alpha1-beta1 integrin-tissue transglutaminase complex
GO:0071092	alpha3-beta1 integrin-tissue transglutaminase complex
GO:0071093	alpha5-beta1 integrin-fibronectin-tissue transglutaminase complex
GO:0071094	alpha6-beta4 integrin-CD9 complex
GO:0071095	alpha3-beta1 integrin-thrombospondin complex
GO:0071096	alphaV-beta3 integrin-gelsolin complex
GO:0071097	alphaV-beta3 integrin-paxillin-Pyk2 complex
GO:0071098	alpha6-beta4 integrin-Fyn complex
GO:0071099	alphaV-beta6 integrin-TGFbeta-3 complex
GO:0071100	alphaV-beta8 integrin-MMP14-TGFbeta-1 complex
GO:0071101	alpha4-beta1 integrin-JAM2 complex
GO:0071102	alpha4-beta1 integrin-paxillin complex
GO:0071112	alpha4-beta4 integrin-EMILIN-1 complex
GO:0071113	alphaIIb-beta3 integrin-ICAM-4 complex
GO:0071114	alphaV-beta3 integrin-tumstatin complex
GO:0071115	alpha5-beta1 integrin-endostatin complex
GO:0071116	alpha6-beta1 integrin-CYR61 complex
GO:0071117	alpha5-beta1 integrin-fibronectin-NOV complex
GO:0071118	alphaV-beta3 integrin-NOV complex
GO:0071119	alpha7-beta1 integrin-nicotinamide riboside kinase complex
GO:0071120	alpha4-beta1 integrin-CD47 complex
GO:0071121	alpha9-beta1 integrin-VEGF-D complex
GO:0071122	alpha9-beta1 integrin-VEGF-A complex
GO:0071123	alpha9-beta1 integrin-VEGF-C complex
GO:0071124	alpha1-beta1 integrin-tyrosine-protein phosphatase non-receptor type 2 complex
GO:0071125	alphaV-beta3 integrin-EGFR complex
GO:0071126	alphaV-beta6 integrin-osteopontin complex
GO:0071127	alpha9-beta1 integrin-osteopontin complex
GO:0071128	alpha5-beta1 integrin-osteopontin complex
GO:0071129	alphaV-beta3 integrin-LPP3 complex
GO:0071130	alpha5-beta1 integrin-LPP3 complex
GO:0071131	alphaV-beta3 integrin-laminin alpha-4 complex
GO:0071132	alphaX-beta2 integrin-ICAM-4 complex
GO:0071133	alpha9-beta1 integrin-ADAM8 complex
GO:0071134	alpha9-beta1 integrin-thrombospondin-1 complex
GO:0071135	alpha7-beta1 integrin-focal adhesion kinase complex
GO:0071136	alpha7-beta1 integrin-laminin alpha-2 complex
GO:0071137	alphaV-beta3 integrin-CD98 complex
GO:0071138	alpha5-beta5-fibronectin-SFRP2 complex
GO:0071141	SMAD protein complex
GO:0071142	homomeric SMAD protein complex
GO:0071144	heteromeric SMAD protein complex
GO:0071147	TEAD-2 multiprotein complex
GO:0071148	TEAD-1-YAP complex
GO:0071149	TEAD-2-YAP complex
GO:0071150	TEAD-3-YAP complex
GO:0071151	TEAD-4-YAP complex
GO:0071152	G-protein alpha(q)-synembrin complex
GO:0071153	G-protein alpha(o)-synembrin complex
GO:0071154	G-protein alpha(i)1-synembrin complex
GO:0071155	G-protein alpha(13)-synembrin complex
GO:0071159	NF-kappaB complex
GO:0071162	CMG complex
GO:0071175	MAML2-RBP-Jkappa-ICN1 complex
GO:0071176	MAML2-RBP-Jkappa-ICN2 complex
GO:0071177	MAML2-RBP-Jkappa-ICN3 complex
GO:0071178	MAML2-RBP-Jkappa-ICN4 complex
GO:0071179	MAML3-RBP-Jkappa-ICN1 complex
GO:0071180	MAML3-RBP-Jkappa-ICN2 complex
GO:0071181	MAML3-RBP-Jkappa-ICN3 complex
GO:0071182	MAML3-RBP-Jkappa-ICN4 complex
GO:0071183	protocadherin-alpha-protocadherin-gamma complex
GO:0071184	protocadherin-alpha-v4-protocadherin-gamma-a1 complex
GO:0071185	protocadherin-alpha-v4-protocadherin-gamma-a3 complex
GO:0071186	protocadherin-alpha-v4-protocadherin-gamma-b2 complex
GO:0071187	protocadherin-alpha-v4-protocadherin-gamma-b4 complex
GO:0071188	protocadherin-alpha-v7-protocadherin-gamma-a1 complex
GO:0071189	protocadherin-alpha-v7-protocadherin-gamma-a3 complex
GO:0071190	protocadherin-alpha-v7-protocadherin-gamma-b2 complex
GO:0071191	protocadherin-alpha-v7-protocadherin-gamma-b4 complex
GO:0071192	Kv4.2-KChIP1 channel complex
GO:0071193	Kv4.2-KChIP2 channel complex
GO:0071194	Kv4.2-KChIP3 channel complex
GO:0071195	Kv4.2-KChIP4 channel complex
GO:0071196	Kv4.3-KChIP1 channel complex
GO:0071197	Kv4.2-Kv4.3 channel complex
GO:0071198	Kv4.1-DPP6 channel complex
GO:0071199	Kv4.1-DPP10 channel complex
GO:0071200	Kv4.2-DPP6 channel complex
GO:0071201	Kv4.3-DPP6 channel complex
GO:0071202	Kv4.3-DPP10 channel complex
GO:0071203	WASH complex
GO:0071254	cytoplasmic U snRNP body
GO:0071256	translocon complex
GO:0071261	Ssh1 translocon complex
GO:0071339	MLL1 complex
GO:0071439	clathrin complex
GO:0071513	phosphopantothenoylcysteine decarboxylase complex
GO:0071521	Cdc42 GTPase complex
GO:0071540	eukaryotic translation initiation factor 3 complex, eIF3e
GO:0071541	eukaryotic translation initiation factor 3 complex, eIF3m
GO:0071563	Myo2p-Vac17p-Vac8p transport complex
GO:0071564	npBAF complex
GO:0071565	nBAF complex
GO:0071595	Nem1-Spo7 phosphatase complex
GO:0071664	catenin-TCF7L2 complex
GO:0071665	gamma-catenin-TCF7L2 complex
GO:0071666	Slit-Robo signaling complex
GO:0071685	NADH dehydrogenase complex (plastoquinone)
GO:0071735	IgG immunoglobulin complex
GO:0071736	IgG immunoglobulin complex, circulating
GO:0071737	IgG B cell receptor complex
GO:0071738	IgD immunoglobulin complex
GO:0071739	IgD immunoglobulin complex, circulating
GO:0071740	IgD B cell receptor complex
GO:0071741	IgD immunoglobulin complex, GPI-anchored
GO:0071742	IgE immunoglobulin complex
GO:0071743	IgE immunoglobulin complex, circulating
